experiment_folder,source,sampling_method,mode,sample_fraction,speedup,speedup_pvalue,delta_mae_vs_baseline,delta_accuracy_vs_baseline,fake_hit_ratio_mean,final_test_mae_mean,final_test_mae_std,final_test_accuracy_mean,final_test_accuracy_std,total_time_sec_mean,total_time_sec_std,mae_pvalue
prnn_synth_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.119960833272314,0.1530689086622365,-0.0111666666666667,0.0111666666666666,0.0,0.4215,0.0984813857200097,0.5785,0.0984813857200097,4.7934437195460005,2.2563654168534377,0.7206404076903488
prnn_synth_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.0090950507004828,0.4679901223967666,-0.0191666666666667,0.0191666666666665,0.0,0.4135,0.092115416733574,0.5864999999999999,0.0921154167335739,5.320082799593608,2.554525906623397,0.5309121342522064
prnn_synth_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,1.1278518344332749,0.1060428305521168,-0.0068333333333334,0.0068333333333333,0.0,0.4258333333333333,0.0896854069635758,0.5741666666666667,0.0896854069635758,4.75990645090739,1.68554907632159,0.8214886703227909
prnn_synth_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.295962754472544,0.0064651810152881,0.0224999999999999,-0.0225,0.0,0.4551666666666666,0.072692082711179,0.5448333333333333,0.072692082711179,4.142456412315369,1.6464974766727414,0.4341060311800743
prnn_synth_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.0964996614997802,0.1856191600190524,-0.0278333333333333,0.0278333333333333,0.0,0.4048333333333333,0.0946879377510966,0.5951666666666667,0.0946879377510966,4.896006274223328,2.017471887844585,0.3680376087073215
prnn_synth_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,1.2713847218322123,0.0073079889437013,0.0083333333333332,-0.0083333333333334,0.0,0.4409999999999999,0.0750266619276107,0.5589999999999999,0.0750266619276107,4.222537151972452,1.4402512965459116,0.7729649903384608
prnn_synth_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,1.1913646887841745,0.0313626997806843,0.0123333333333333,-0.0123333333333334,0.0,0.445,0.0797600568371579,0.5549999999999999,0.0797600568371579,4.506151032447815,1.4369397139161917,0.6741481237156897
processed.cleveland_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.4444444444444444,0.0483684419103975,0.5555555555555556,0.0483684419103975,10.411593039830526,3.3481183835262565,
processed.cleveland_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.176660485817563,0.0335966500903882,-0.0372714486638537,0.0372714486638536,0.0,0.4071729957805907,0.0155889900438068,0.5928270042194093,0.0155889900438068,8.848425833384196,3.0244541920802512,0.0003616089700475
processed.cleveland_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.1837890365149852,0.0134373609585269,-0.0367088607594937,0.0367088607594937,0.0,0.4077355836849507,0.0156548361237596,0.5922644163150493,0.0156548361237596,8.795142308870952,1.8032007019873075,0.0004304382020844
processed.cleveland_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.0669029604764606,0.1894441394248653,-0.040084388185654,0.0400843881856539,0.0,0.4043600562587904,0.0137410008232939,0.5956399437412095,0.0137410008232939,9.758706672986348,2.1134859377545987,0.0001410366497421
processed.cleveland_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,1.097451447541293,0.1183784989958568,-0.0447257383966244,0.0447257383966245,0.0,0.3997187060478199,0.0129334052687174,0.6002812939521801,0.0129334052687174,9.487064838409424,2.4702542147727344,3.193475788932536e-05
processed.cleveland_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.1350594293489928,0.080355806166511,-0.0336146272855133,0.0336146272855133,0.0,0.4108298171589311,0.0146765641836525,0.5891701828410689,0.0146765641836525,9.172729436556498,3.2918960786019724,0.0010470537565216
processed.cleveland_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.0981276527974968,0.1469824498419309,-0.0382559774964838,0.0382559774964837,0.0,0.4061884669479605,0.0134286562726076,0.5938115330520394,0.0134286562726075,9.481222891807557,3.342258396231134,0.00024557951485
processed.cleveland_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.9297510370073988,0.7989293415360216,-0.0420534458509141,0.0420534458509141,0.0,0.4023909985935302,0.0150360761189159,0.5976090014064698,0.0150360761189159,11.198259131113687,3.738966679951366,8.012244558615803e-05
processed.cleveland_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.9791267914554804,0.596901854675448,-0.0369901547116737,0.0369901547116736,0.0,0.4074542897327707,0.0131043437652796,0.5925457102672292,0.0131043437652796,10.633549332618712,3.508526989369436,0.0003579110281917
saheart_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.3272401433691756,0.0429823681727908,0.6727598566308244,0.0429823681727908,12.670282967885337,6.795979157454,
saheart_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.1236068641533723,0.213458706775701,-0.0386222571903138,0.0386222571903137,0.0,0.2886178861788618,0.0232046482569082,0.7113821138211381,0.0232046482569082,11.27643784681956,6.467050559348178,0.0001048117687282
saheart_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.1929297398778436,0.1083596699617168,-0.0449456537576128,0.0449456537576128,0.0,0.2822944896115628,0.021894641232059,0.7177055103884372,0.021894641232059,10.62114770412445,5.641500269081731,9.50569745224176e-06
saheart_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.1683805619266636,0.1429948694392924,-0.0402482734504764,0.0402482734504764,0.0,0.2869918699186992,0.0256270762516601,0.7130081300813008,0.0256270762516601,10.844311674435934,6.097003070931467,7.665617273518044e-05
saheart_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,1.0377761748164558,0.3852119779582934,-0.04458431681091,0.04458431681091,0.0,0.2826558265582655,0.018194894028736,0.7173441734417344,0.018194894028736,12.20907096862793,5.051959198613312,7.90952454932657e-06
saheart_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.5010025622961272,0.0032294754291809,-0.0345572165399073,0.0345572165399072,0.0,0.2926829268292683,0.0194292122806882,0.7073170731707317,0.0194292122806882,8.441213417053223,4.221203813320267,0.0003102434035664
saheart_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,0.8539125866439994,0.8765428649306141,-0.0461199988343969,0.0461199988343969,0.0,0.2811201445347786,0.0186832517012394,0.7188798554652214,0.0186832517012393,14.83791569073995,7.30743266966773,4.668301580120371e-06
saheart_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.9865884709203494,0.5391014848271316,-0.0474750123845324,0.0474750123845324,0.0,0.2797651309846432,0.0170636088756568,0.7202348690153568,0.0170636088756568,12.842520809173584,6.504407228188768,2.540941765673e-06
saheart_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.9530346717191204,0.6381545019103532,-0.0449456537576128,0.0449456537576128,0.0,0.2822944896115628,0.0231870583148285,0.7177055103884372,0.0231870583148284,13.29467158317566,6.587849200587295,1.0863501835104495e-05
sonar_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.4071428571428571,0.0677212507301328,0.5928571428571429,0.0677212507301328,21.97711716492971,3.8080049380040326,
sonar_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.224184698473234,0.0004722446345117,-0.0673838209982788,0.0673838209982787,0.0,0.3397590361445783,0.0158316492726321,0.6602409638554216,0.0158316492726321,17.952452103296917,4.891805791415725,1.0407420503672488e-05
sonar_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.0854064274150186,0.0525174308706452,-0.0888697647733792,0.0888697647733791,0.0,0.3182730923694779,0.0187995137970249,0.681726907630522,0.0187995137970249,20.24782294432322,4.180152887395033,8.498771111712056e-08
sonar_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.062317548182896,0.1480095914901475,-0.0922834193918531,0.0922834193918531,0.0,0.314859437751004,0.0228033246049452,0.685140562248996,0.0228033246049451,20.68789807955424,5.362736154654451,4.0589472886857186e-08
sonar_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.9450631971804758,0.8390638309414169,-0.1005163511187607,0.1005163511187606,0.0,0.3066265060240963,0.0198185752002757,0.6933734939759035,0.0198185752002757,23.25465347766876,5.726122156136373,6.517879789658015e-09
sonar_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.108478326553509,0.0607496673753507,-0.0832472748135398,0.0832472748135398,0.0,0.3238955823293172,0.0189660733977805,0.6761044176706827,0.0189660733977805,19.82638418674469,6.282491576779489,3.003314147009609e-07
sonar_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,0.966849630339308,0.7252112746296442,-0.0952954675846242,0.0952954675846241,0.0,0.3118473895582329,0.0154514125326993,0.688152610441767,0.0154514125326993,22.73064649899801,5.556900576843574,2.0967280780535092e-08
sonar_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.9704714724633594,0.6981009430508903,-0.0952954675846242,0.0952954675846241,0.0,0.3118473895582329,0.0189021857019899,0.688152610441767,0.0189021857019898,22.64581472873688,5.748614707634052,2.0507062440618975e-08
sonar_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.9560699544550376,0.8146704574129986,-0.1077452667814113,0.1077452667814113,0.0,0.2993975903614457,0.021616911207376,0.7006024096385542,0.021616911207376,22.986934232711796,4.6694338546194585,1.3355242632539516e-09
spect_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.1580246913580246,0.0544610987657106,0.8419753086419753,0.0544610987657105,21.05459639231364,4.196539772100103,
spect_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.305280455895338,1.315254131201668e-06,0.0300817249174056,-0.0300817249174056,0.0,0.1881064162754303,0.0163054976871751,0.8118935837245697,0.016305497687175,16.130323791503905,2.7204055990938767,0.0073687802990948
spect_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.082526584277795,0.0754560797050476,-0.0038775865066945,0.0038775865066945,0.0,0.1541471048513301,0.0163122551980762,0.8458528951486699,0.0163122551980762,19.449495927492777,4.20178681780423,0.7156627471376967
spect_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.0310428829541034,0.2866130176107617,-0.0112328290732046,0.0112328290732046,0.0,0.14679186228482,0.015282072758352,0.85320813771518,0.015282072758352,20.420679624875387,4.324250646306471,0.2925223193703842
spect_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,1.0704629562266077,0.1184495429424836,-0.0145192140497305,0.0145192140497304,0.0,0.1435054773082941,0.0232756340134192,0.8564945226917058,0.0232756340134192,19.66868285338084,4.62374671108782,0.194428510631055
spect_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.1590651507096028,0.0038335495981345,-0.001999652234394,0.001999652234394,0.0,0.1560250391236306,0.0156502347222231,0.8439749608763694,0.0156502347222232,18.16515351136525,3.7526121862409294,0.8504186018182346
spect_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.0466683277914033,0.192559545855572,-0.0223439401843157,0.0223439401843157,0.0,0.1356807511737088,0.0171152358061579,0.8643192488262911,0.0171152358061579,20.115824500719707,3.969843826597217,0.0423546150180406
spect_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.9911354240388176,0.5679570724302143,-0.0159276647539558,0.0159276647539559,0.0,0.1420970266040688,0.0212025534327886,0.8579029733959312,0.0212025534327886,21.24290574391683,4.144277533830845,0.1505187795568975
spect_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,1.035006542787232,0.2773835894584007,-0.0184315771170231,0.018431577117023,0.0,0.1395931142410015,0.0188548300241991,0.8604068857589984,0.0188548300241991,20.342476614316304,4.903694008986202,0.093643960003547
spectf_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.289047619047619,0.0542961560550862,0.710952380952381,0.0542961560550862,6.970196135838827,1.8112878482846888,
spectf_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,0.955545052006188,0.7440348003542574,-0.0192746202423622,0.0192746202423621,0.0,0.2697729988052568,0.0128211024375592,0.7302270011947432,0.0128211024375591,7.294471486409505,1.9291627185373696,0.0719596016174486
spectf_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,0.9855198370626562,0.5765034270425686,-0.0239341184502475,0.0239341184502475,0.0,0.2651135005973715,0.0116504302920359,0.7348864994026285,0.0116504302920359,7.072608661651612,2.1939062139712857,0.0268880159388589
spectf_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,0.9874525537522272,0.5731726068280194,-0.0225004266939751,0.0225004266939751,0.0,0.2665471923536439,0.0145881022734184,0.7334528076463561,0.0145881022734184,7.0587656180063885,1.8292116586840432,0.0385007904720761
spectf_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.9746737082316198,0.6285283743361136,-0.0251288615804745,0.0251288615804743,0.0,0.2639187574671445,0.0114277664422922,0.7360812425328553,0.0114277664422922,7.151312359174093,2.3397493974643093,0.0205441359276907
spectf_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.0045914109478626,0.4815527101170623,-0.0242925413893155,0.0242925413893154,0.0,0.2647550776583035,0.0142990339788551,0.7352449223416965,0.0142990339788551,6.938339368502299,3.2130906942204014,0.0260737420254599
spectf_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,0.9578662768078482,0.6388339925187894,-0.0258457074586107,0.0258457074586105,0.0,0.2632019115890083,0.0132724078327555,0.7367980884109916,0.0132724078327555,7.276794584592183,4.242710531666274,0.0180753849237379
spectf_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,1.0056530422907597,0.4725970677327077,-0.0266820276497696,0.0266820276497695,0.0,0.2623655913978494,0.0144973106925854,0.7376344086021506,0.0144973106925854,6.9310148159662885,2.4600588242712504,0.0153319141648168
spectf_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,1.0831211715806937,0.1828420456238906,-0.0290715139102236,0.0290715139102235,0.0,0.2599761051373954,0.0149719954101032,0.7400238948626046,0.0149719954101032,6.435287499427796,2.5851494595701485,0.0088719730848666
threeOf9_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,0.306472491909385,0.0619983982419599,0.6935275080906149,0.0619983982419598,12.62749920686086,8.190179669482728,
threeOf9_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.4873180851458747,0.0210534727188069,-0.0299443745499718,0.0299443745499718,0.0,0.2765281173594131,0.0313387923511163,0.7234718826405868,0.0313387923511163,8.490113401412964,6.905934128566286,0.0250902853460881
threeOf9_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.5181395683693133,0.0181342275513321,-0.032633861102539,0.032633861102539,0.0,0.2738386308068459,0.0305313616358043,0.726161369193154,0.0305313616358043,8.317745923995972,7.07281288627517,0.0147384023285839
threeOf9_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.0945242476915569,0.3171761448980608,-0.0424953117952856,0.0424953117952856,0.0,0.2639771801140994,0.0308332465584683,0.7360228198859006,0.0308332465584683,11.5369752963384,9.152038934985708,0.0019349723145919
threeOf9_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.9298816491333268,0.6652761168911886,-0.0473852873454078,0.0473852873454079,0.0,0.2590872045639771,0.0200477401749197,0.7409127954360228,0.0200477401749197,13.579684273401895,8.701788977847778,0.0003975591820113
threeOf9_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,0.946065729651812,0.6314148353820768,-0.0487707804179425,0.0487707804179425,0.0,0.2577017114914425,0.0219377768547187,0.7422982885085575,0.0219377768547187,13.347380431493123,8.067253556856905,0.0003056312492743
threeOf9_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.0422070756842117,0.4026456660164331,-0.0490152791954486,0.0490152791954486,0.0,0.2574572127139364,0.0263344592728844,0.7425427872860636,0.0263344592728844,12.116113487879437,7.522276780792091,0.0003477108387084
threeOf9_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,1.2617073668938572,0.1114876844489946,-0.0365458415426369,0.0365458415426368,0.0,0.2699266503667481,0.027988436227392,0.7300733496332518,0.027988436227392,10.008263039588927,8.00173398162826,0.0061212855487719
threeOf9_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,1.2465878139841846,0.1329955664535372,-0.0349973492850981,0.0349973492850982,0.0,0.2714751426242868,0.0312185994915866,0.7285248573757132,0.0312185994915866,10.129650767644248,8.737156980833182,0.0095137494501002
wine_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.604268662134806,0.4677799296560596,
wine_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.0198247156975455,0.2145394606496498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.49532539844513,0.568894839959972,
wine_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,0.976710839354909,0.774919934740768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.737899525960287,0.8209135412323892,
wine_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,0.991861325610468,0.5843148919124141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.650254241625468,1.0564124913652493,
wine_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,0.9982838209392628,0.5226323032456623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.613903125127156,0.7796845312166291,
wine_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.0309552963239963,0.159697093527816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.435995801289876,0.7696087194179598,
wine_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,0.9885655500900492,0.6403474855433562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.669091606140137,0.84436270473613,
wine_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,0.970289603738048,0.7885662352750874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.775872111320496,1.0410187467089471,
wine_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,1.011349262266752,0.3250307926041346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.54137810866038,0.5765856358460838,
wine_smoth_class_Gen_50_Pop_1000,baseline,,baseline_simple,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.696405577659607,0.532237828996231,
wine_smoth_class_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.1,1.0210373941629487,0.2638829487321844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.579037173589071,0.839344885182496,
wine_smoth_class_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.2,1.0111034503170944,0.3719592363968003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.633850399653117,0.876306546236247,
wine_smoth_class_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.3,1.0195676303382328,0.2748128457503349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.587079668045044,0.8196311283191703,
wine_smoth_class_Gen_50_Pop_1000,FEC,farthest_point,farthest_point,0.5,1.0309271232768429,0.1423805001619003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.525517225265503,0.6652716295214051,
wine_smoth_class_Gen_50_Pop_1000,FEC,stratified,stratified,0.1,1.0085763130612366,0.3986208818237383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.647966845830282,0.8580680646508723,
wine_smoth_class_Gen_50_Pop_1000,FEC,stratified,stratified,0.2,1.037461885536692,0.1074900017364446,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.4907131115595496,0.7043199172010811,
wine_smoth_class_Gen_50_Pop_1000,FEC,stratified,stratified,0.3,1.0517064306152528,0.0325253371826955,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.416345675786336,0.599597375690993,
wine_smoth_class_Gen_50_Pop_1000,FEC,stratified,stratified,0.5,0.9906831839497222,0.5842360440628942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.749977056185404,1.2374826609753342,
