mode,sample_fraction,run,gen,phenotype,phenotype_in_cache,hit,fitness_cached,fitness_full_train,fake_hit,fitness_diff
farthest_point,0.3,2,10,"not_(greater_than_or_equal(add(mul(41.56,x[3]),x[7]), pdiv(x[3],x[7])))","less_than_or_equal(pdiv(mul(x[5],x[2]),mul(x[0],x[5])),mul(sub(x[3],x[0]),add(x[0],x[0])))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,2,10,"not_(greater_than_or_equal(sub(x[7],mul(15.19,pdiv(sub(pdiv(pdiv(x[3],x[7]),pdiv(pdiv(x[0],x[5]),x[7])),x[3]),x[3]))), x[7]))",,False,,0.6885964912280702,False,0.0
farthest_point,0.3,2,10,"not_(greater_than_or_equal(sub(x[7],sub(add(sub(x[3],x[7]),x[7]),x[3])), mul(x[3],x[3])))","not_(greater_than_or_equal(sub(x[7],x[3]), mul(x[7],sub(add(sub(x[3],x[7]),pdiv(x[3],x[7])),pdiv(pdiv(x[0],x[0]),x[7])))))",True,0.2631578947368421,0.2631578947368421,False,0.0
farthest_point,0.3,2,10,"not_(greater_than_or_equal(sub(x[2],pdiv(mul(x[2],pdiv(x[7],x[5])),x[5])), x[7]))","greater_than_or_equal(add(add(x[7],x[7]),mul(x[5],x[2])), mul(add(x[0],x[3]),sub(x[5],x[7])))",True,0.7105263157894737,0.7236842105263157,True,0.013157894736842
farthest_point,0.3,2,10,"not_(less_than_or_equal(x[0],x[7]))",,False,,0.5833333333333333,False,0.0
farthest_point,0.3,2,10,"not_(greater_than_or_equal(x[5], sub(x[3],x[0])))",,False,,0.2982456140350877,False,0.0
farthest_point,0.3,2,10,"greater_than_or_equal(44.48, mul(x[7],sub(add(sub(x[0],x[7]),pdiv(x[3],x[7])),sub(pdiv(x[2],x[0]),x[5]))))","greater_than_or_equal(add(mul(x[3],x[5]),sub(x[0],x[0])), sub(sub(x[3],x[3]),mul(x[3],x[0])))",True,0.7149122807017544,0.7149122807017544,False,0.0
farthest_point,0.3,2,10,"not_(greater_than_or_equal(sub(x[7],42.47), x[7]))","greater_than_or_equal(add(mul(x[3],x[5]),sub(x[0],x[0])), sub(sub(x[3],x[3]),mul(x[3],x[0])))",True,0.7149122807017544,0.7149122807017544,False,0.0
farthest_point,0.3,2,10,"not_(greater_than_or_equal(sub(x[7],sub(add(sub(x[3],x[7]),pdiv(x[0],x[7])),pdiv(sub(x[3],34.24),add(x[7],mul(x[5],x[5]))))), sub(mul(x[2],x[3]),add(x[3],x[3]))))","greater_than_or_equal(add(mul(x[3],x[5]),sub(x[0],x[0])), sub(sub(x[3],x[3]),mul(x[3],x[0])))",True,0.7149122807017544,0.7149122807017544,False,0.0
farthest_point,0.3,2,10,"not_(greater_than_or_equal(sub(x[7],sub(add(sub(x[3],x[7]),pdiv(x[3],x[7])),pdiv(pdiv(x[0],x[0]),x[7]))), mul(x[5],x[5])))","not_(greater_than_or_equal(sub(x[7],sub(add(sub(x[3],x[7]),pdiv(x[3],x[7])),pdiv(pdiv(x[0],x[0]),x[7]))), mul(x[5],x[5])))",True,0.2236842105263158,0.2931034482758621,True,0.0694192377495462
farthest_point,0.3,3,0,"not_(less_than_or_equal(x[3],x[7]))",,False,,0.2850877192982456,False,0.0
farthest_point,0.3,3,0,"less_than_or_equal(mul(x[0],x[3]),add(x[0],x[3]))",,False,,0.6842105263157895,False,0.0
farthest_point,0.3,3,0,"less_than_or_equal(mul(mul(x[5],x[3]),pdiv(x[3],x[0])),sub(x[7],add(x[5],x[2])))",,False,,0.4561403508771929,False,0.0
farthest_point,0.3,3,0,"less_than_or_equal(add(pdiv(x[7],x[5]),pdiv(x[7],x[0])),sub(pdiv(x[7],x[2]),add(x[2],x[3])))",,False,,0.4692982456140351,False,0.0
farthest_point,0.3,3,0,"not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",,False,,0.3157894736842105,False,0.0
farthest_point,0.3,3,0,"greater_than_or_equal(add(pdiv(x[3],x[2]),pdiv(x[7],x[0])), mul(mul(x[7],x[0]),add(x[2],x[0])))",,False,,0.6710526315789473,False,0.0
farthest_point,0.3,3,0,"less_than_or_equal(add(pdiv(x[5],x[7]),add(x[0],x[3])),add(add(x[2],x[3]),sub(x[7],x[3])))",,False,,0.4473684210526315,False,0.0
farthest_point,0.3,3,0,"not_(not_(less_than_or_equal(x[3],x[5])))",,False,,0.6535087719298245,False,0.0
farthest_point,0.3,3,0,"less_than_or_equal(sub(pdiv(x[7],x[2]),sub(x[5],x[7])),sub(add(x[3],x[7]),add(x[3],x[3])))",,False,,0.3552631578947368,False,0.0
farthest_point,0.3,3,0,"less_than_or_equal(pdiv(mul(x[7],x[2]),add(x[2],x[5])),pdiv(sub(x[5],x[5]),pdiv(x[3],x[2])))",,False,,0.7105263157894737,False,0.0
farthest_point,0.3,3,0,"less_than_or_equal(mul(pdiv(x[5],x[0]),sub(x[0],x[7])),pdiv(sub(x[0],x[7]),pdiv(x[3],x[3])))",,False,,0.6447368421052632,False,0.0
farthest_point,0.3,3,0,"greater_than_or_equal(sub(sub(x[2],x[5]),mul(x[5],x[7])), mul(add(x[3],x[3]),add(x[0],x[5])))",,False,,0.4912280701754385,False,0.0
farthest_point,0.3,3,1,"not_(less_than_or_equal(x[3],x[0]))",,False,,0.2982456140350877,False,0.0
farthest_point,0.3,3,1,"less_than_or_equal(add(pdiv(x[5],x[7]),add(x[0],x[3])),add(add(x[2],x[3]),pdiv(x[7],x[3])))",,False,,0.5394736842105263,False,0.0
farthest_point,0.3,3,1,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,1,"not_(less_than_or_equal(x[3],x[0]))","not_(less_than_or_equal(x[3],x[0]))",True,0.2982456140350877,0.2982456140350877,False,0.0
farthest_point,0.3,3,1,"greater_than_or_equal(sub(pdiv(x[7],x[2]),sub(x[5],x[7])), sub(add(x[3],x[7]),add(x[3],x[3])))",,False,,0.6447368421052632,False,0.0
farthest_point,0.3,3,1,"less_than_or_equal(sub(pdiv(x[7],x[2]),sub(x[5],x[7])),sub(add(x[3],x[7]),add(x[3],x[0])))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3201754385964912,True,0.0043859649122807
farthest_point,0.3,3,1,"not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[3])))",,False,,0.6929824561403508,False,0.0
farthest_point,0.3,3,1,"less_than_or_equal(add(pdiv(x[5],x[7]),add(x[0],x[3])),add(add(x[2],x[0]),add(x[3],x[2])))",,False,,0.5219298245614035,False,0.0
farthest_point,0.3,3,1,"less_than_or_equal(add(pdiv(x[7],x[5]),pdiv(x[7],x[0])),sub(pdiv(x[7],x[2]),add(x[7],x[3])))",,False,,0.4561403508771929,False,0.0
farthest_point,0.3,3,1,"not_(less_than_or_equal(pdiv(x[7],x[2]),sub(x[5],x[7])))",,False,,0.6929824561403508,False,0.0
farthest_point,0.3,3,1,"less_than_or_equal(add(pdiv(x[2],x[7]),mul(x[0],x[3])),add(add(x[2],x[5]),sub(x[7],x[3])))",,False,,0.618421052631579,False,0.0
farthest_point,0.3,3,1,"less_than_or_equal(add(pdiv(x[7],x[5]),pdiv(x[7],x[0])),sub(pdiv(x[7],x[2]),mul(x[3],add(add(x[2],x[3]),sub(x[7],x[3])))))",,False,,0.4605263157894737,False,0.0
farthest_point,0.3,3,1,"less_than_or_equal(add(pdiv(x[5],x[7]),add(x[0],x[2])),x[3])","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,1,"not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,1,"less_than_or_equal(add(pdiv(x[5],x[7]),add(x[0],x[3])),add(add(x[2],x[2]),x[3]))",,False,,0.4473684210526315,False,0.0
farthest_point,0.3,3,1,"not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,1,"less_than_or_equal(sub(mul(x[2],x[0]),add(x[3],x[2])),x[3])","less_than_or_equal(mul(x[0],x[3]),add(x[0],x[3]))",True,0.6842105263157895,0.6842105263157895,False,0.0
farthest_point,0.3,3,1,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2758620689655172,True,-0.0092256503327283
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(mul(x[2],x[0]),x[5]))",,False,,0.4692982456140351,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[5]))",,False,,0.3464912280701754,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,2,"less_than_or_equal(sub(pdiv(x[7],x[2]),sub(x[5],x[7])),sub(add(x[3],x[7]),x[2]))",,False,,0.2894736842105263,False,0.0
farthest_point,0.3,3,2,"less_than_or_equal(sub(pdiv(x[7],add(x[3],x[0])),x[2]),sub(x[5],x[7]))",,False,,0.3245614035087719,False,0.0
farthest_point,0.3,3,2,"less_than_or_equal(add(pdiv(x[5],x[7]),add(x[0],x[5])),x[7])",,False,,0.368421052631579,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[0]))","not_(less_than_or_equal(x[3],x[0]))",True,0.2982456140350877,0.2982456140350877,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],add(x[3],x[0])))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[0]))","not_(less_than_or_equal(x[3],x[0]))",True,0.2982456140350877,0.2982456140350877,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,2,"greater_than_or_equal(add(x[3],34.45), 36.62)","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,2,"not_(greater_than_or_equal(x[3], sub(x[7],x[3])))",,False,,0.7192982456140351,False,0.0
farthest_point,0.3,3,2,"less_than_or_equal(add(pdiv(x[7],x[5]),pdiv(x[7],x[0])),sub(pdiv(x[7],x[2]),mul(x[3],add(add(x[3],x[3]),x[7]))))","less_than_or_equal(add(pdiv(x[7],x[5]),pdiv(x[7],x[0])),sub(pdiv(x[7],x[2]),mul(x[3],add(add(x[2],x[3]),sub(x[7],x[3])))))",True,0.4605263157894737,0.4649122807017544,True,0.0043859649122807
farthest_point,0.3,3,2,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2758620689655172,True,-0.0092256503327283
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],add(x[3],x[7])))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],sub(x[7],x[2])))",,False,,0.4078947368421053,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(add(sub(x[5],x[7]),add(pdiv(x[7],x[5]),pdiv(x[7],x[0]))),sub(pdiv(x[7],x[2]),add(x[7],x[3]))))",,False,,0.5570175438596492,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[5]))","not_(less_than_or_equal(x[3],x[5]))",True,0.3464912280701754,0.3464912280701754,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,3,"less_than_or_equal(sub(pdiv(x[7],x[2]),sub(x[5],x[7])),sub(add(x[3],x[7]),49.69))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[0],pdiv(x[7],x[5])))",,False,,0.3157894736842105,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[5]))","not_(less_than_or_equal(x[3],x[5]))",True,0.3464912280701754,0.3464912280701754,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[5]))","not_(less_than_or_equal(x[3],x[5]))",True,0.3464912280701754,0.3464912280701754,False,0.0
farthest_point,0.3,3,3,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2758620689655172,True,-0.0092256503327283
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],add(09.93,x[7])))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(add(add(x[3],x[7]),add(pdiv(x[7],x[5]),pdiv(x[7],x[0]))),pdiv(pdiv(x[7],x[2]),add(x[7],sub(x[5],36.62)))))","less_than_or_equal(mul(x[0],x[3]),add(x[0],x[3]))",True,0.6842105263157895,0.6842105263157895,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[2]))",,False,,0.2807017543859649,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],pdiv(mul(x[2],x[7]),add(x[5],x[2]))))",,False,,0.2850877192982456,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[5],mul(x[7],add(x[5],x[2]))))",,False,,0.4605263157894737,False,0.0
farthest_point,0.3,3,4,"not_(greater_than_or_equal(add(sub(x[2],x[2]),x[7]), add(x[5],x[2])))",,False,,0.543859649122807,False,0.0
farthest_point,0.3,3,4,"not_(greater_than_or_equal(x[2], x[3]))","not_(less_than_or_equal(x[3],x[2]))",True,0.2807017543859649,0.2807017543859649,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],add(pdiv(x[7],x[5]),pdiv(x[7],x[0]))))",,False,,0.3157894736842105,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,4,"not_(greater_than_or_equal(x[3], x[7]))",,False,,0.7105263157894737,False,0.0
farthest_point,0.3,3,4,"less_than_or_equal(sub(pdiv(x[7],x[2]),sub(x[5],x[7])),sub(add(x[3],x[7]),mul(add(add(x[3],x[3]),x[3]),x[7])))",,False,,0.3333333333333333,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[5]))","not_(less_than_or_equal(x[3],x[5]))",True,0.3464912280701754,0.3464912280701754,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],09.64))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[0]))","not_(less_than_or_equal(x[3],x[0]))",True,0.2982456140350877,0.2982456140350877,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],pdiv(add(x[0],x[2]),x[3])))",,False,,0.3026315789473685,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,4,"not_(less_than_or_equal(x[3],x[2]))","not_(less_than_or_equal(x[3],x[2]))",True,0.2807017543859649,0.2413793103448276,True,-0.0393224440411372
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[5]))","not_(less_than_or_equal(x[3],x[5]))",True,0.3464912280701754,0.3464912280701754,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],pdiv(mul(x[2],x[7]),add(x[3],x[2]))))",,False,,0.2807017543859649,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],mul(pdiv(x[3],x[7]),x[7])))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3114035087719298,True,-0.0043859649122807
farthest_point,0.3,3,5,"not_(greater_than_or_equal(x[3], 09.64))","less_than_or_equal(mul(x[0],x[3]),add(x[0],x[3]))",True,0.6842105263157895,0.6842105263157895,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[7],mul(x[2],x[7])))",,False,,0.6798245614035088,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,5,"not_(greater_than_or_equal(x[2], sub(x[7],x[7])))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(09.64,mul(x[7],pdiv(add(x[0],x[2]),x[3]))))","less_than_or_equal(mul(x[0],x[3]),add(x[0],x[3]))",True,0.6842105263157895,0.6842105263157895,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[2],x[7]))",,False,,0.4342105263157895,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],mul(x[7],add(x[5],x[2]))))",,False,,0.3026315789473685,False,0.0
farthest_point,0.3,3,5,"not_(greater_than_or_equal(x[7], x[7]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[2]))","not_(less_than_or_equal(x[3],x[2]))",True,0.2807017543859649,0.2807017543859649,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(x[3],x[7]))",True,0.2850877192982456,0.2850877192982456,False,0.0
farthest_point,0.3,3,5,"not_(less_than_or_equal(x[3],x[2]))","not_(less_than_or_equal(x[3],x[2]))",True,0.2807017543859649,0.2413793103448276,True,-0.0393224440411372
farthest_point,0.3,3,6,"not_(greater_than_or_equal(x[3], x[5]))",,False,,0.5087719298245614,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(add(x[3],x[7]), x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(sub(x[2],x[3]), x[7]))",,False,,0.5482456140350878,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(sub(x[2],x[3]), x[7]))","not_(greater_than_or_equal(sub(x[2],x[3]), x[7]))",True,0.5482456140350878,0.5482456140350878,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[3],32.97))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[3],pdiv(mul(x[2],x[3]),x[7])))",,False,,0.2763157894736842,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(x[2], x[7]))",,False,,0.5482456140350878,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[3],mul(x[7],sub(x[2],x[2]))))",,False,,0.2763157894736842,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(add(42.96,x[7]),x[2]))","less_than_or_equal(mul(x[0],x[3]),add(x[0],x[3]))",True,0.6842105263157895,0.6842105263157895,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[3],09.36))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(x[2], x[5]))",,False,,0.4605263157894737,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[3],add(pdiv(x[2],x[3]),x[7])))",,False,,0.3114035087719298,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[3],add(x[3],x[2])))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[3],x[3]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[7],x[7]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(sub(x[7],x[7]), pdiv(add(x[0],x[2]),x[3])))","less_than_or_equal(mul(x[0],x[3]),add(x[0],x[3]))",True,0.6842105263157895,0.6842105263157895,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[5],x[5]))","not_(less_than_or_equal(mul(x[2],x[0]),add(x[3],x[2])))",True,0.3157894736842105,0.3157894736842105,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(x[2], x[5]))","not_(greater_than_or_equal(x[2], x[5]))",True,0.4605263157894737,0.4605263157894737,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(x[2], x[5]))","not_(greater_than_or_equal(x[2], x[5]))",True,0.4605263157894737,0.4605263157894737,False,0.0
farthest_point,0.3,3,6,"not_(less_than_or_equal(x[3],sub(x[7],x[7])))","not_(less_than_or_equal(x[3],mul(x[7],sub(x[2],x[2]))))",True,0.2763157894736842,0.2763157894736842,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(x[3], x[2]))",,False,,0.6973684210526316,False,0.0
farthest_point,0.3,3,6,"not_(greater_than_or_equal(x[2], x[7]))","not_(greater_than_or_equal(x[2], x[7]))",True,0.5482456140350878,0.5482456140350878,False,0.0
